feature,best_lag,f_statistic,p_value,is_significant,significance_level,data_points,branch_id,heating_season,season_name,data_length,combination
ws,5,18.565110368749448,2.4033146325884738e-18,True,***,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
ws_lag_6h_mean,11,9.485987427449114,3.5990928461895375e-17,True,***,5897,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
day_of_year,4,20.677688609650133,6.102687587227291e-17,True,***,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
ta_squared,7,12.831452436410206,1.8239196928840716e-16,True,***,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
ws_lag_24h_mean,2,31.72253072765761,1.9814163067558866e-14,True,***,5879,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
ws_lag_21h_mean,4,16.903763911421052,8.676634347459728e-14,True,***,5882,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
ws_lag_9h_mean,11,6.644890930288107,3.740245377867553e-11,True,***,5894,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
ws_lag_15h_mean,12,6.078042666175537,1.0656934311618986e-10,True,***,5888,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
ws_lag_18h_mean,12,5.740593727806119,5.993691308693956e-10,True,***,5885,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
ws_lag_12h_mean,11,5.984195227389772,8.642523828590305e-10,True,***,5891,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
wd,11,4.802061574798814,2.0986905130242931e-07,True,***,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
wd_lag_3h_mean,10,4.607634387078897,1.4781633563136086e-06,True,***,5900,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
dayofweek_cos,11,4.147968041985034,3.984423953078002e-06,True,***,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
dayofweek,10,3.564323524714608,0.00010017097726519368,True,***,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
wd_lag_9h_mean,1,12.889385873841155,0.0003331412488865024,True,***,5894,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
wd_lag_15h_mean,1,11.425976835789026,0.0007289556621595016,True,***,5888,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
wd_lag_12h_mean,2,7.163070242219373,0.0007814462529693503,True,***,5891,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
wd_lag_6h_mean,10,2.914507990318741,0.0012036900453352185,True,**,5897,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
wd_lag_18h_mean,2,4.634055446307057,0.009750800266880905,True,**,5885,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
wd_lag_24h_mean,2,4.185065421052207,0.015266635904734913,True,*,5879,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
wd_lag_21h_mean,3,3.0908960845704967,0.025953627774666553,True,*,5882,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
daily_temp_range,2,3.5589708934414586,0.028529280351303997,True,*,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
dayofweek_sin,8,1.9410925055591288,0.04985244285859205,True,*,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
daily_temp_range_diff,2,2.0782761886997947,0.1252377814911953,False,,5880,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
rn_hr1,2,1.9339209860430726,0.14467189025797184,False,,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
rn_hr1_lag_24h_mean,2,1.662854510741255,0.18968626751099976,False,,5879,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
rn_day,2,1.46806152730989,0.23045581846079605,False,,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
month_day_interaction,2,1.428362891911514,0.23978395010797057,False,,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
rn_hr1_lag_6h_mean,1,1.3587083749774373,0.24380863297480312,False,,5897,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
rn_hr1_lag_12h_mean,2,1.1592993868035857,0.31377753388564605,False,,5891,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
rn_hr1_lag_3h_mean,1,0.7123551205422102,0.39869731820620324,False,,5900,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
rn_hr1_lag_15h_mean,1,0.6719666459932087,0.4123999869306101,False,,5888,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
rn_hr1_lag_9h_mean,1,0.3695552782681169,0.5432702175666029,False,,5894,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
rn_hr1_lag_21h_mean,2,0.5082094746178711,0.6015981883930942,False,,5882,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
ta_fourier_cos_3,1,0.14656552191450342,0.701853108657815,False,,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
hm_fourier_cos_3,1,0.14656552191450342,0.701853108657815,False,,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
ws_fourier_cos_3,1,0.14656552191450342,0.701853108657815,False,,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
wind_chill_fourier_cos_3,1,0.14656552191450342,0.701853108657815,False,,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
ws_fourier_cos_1,2,0.2499777429706453,0.7788263709531089,False,,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
hm_fourier_cos_1,2,0.2499777429706453,0.7788263709531089,False,,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
ta_fourier_cos_1,2,0.2499777429706453,0.7788263709531089,False,,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
wind_chill_fourier_cos_1,2,0.2499777429706453,0.7788263709531089,False,,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
rn_hr1_lag_18h_mean,3,0.3232723581615024,0.8085541768629058,False,,5885,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
ta_fourier_sin_1,2,0.14120477782891122,0.86831441887283,False,,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
hm_fourier_sin_1,2,0.14120477782891122,0.86831441887283,False,,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
wind_chill_fourier_sin_1,2,0.14120477782891122,0.86831441887283,False,,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
ws_fourier_sin_1,2,0.14120477782891122,0.86831441887283,False,,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
wind_chill_fourier_sin_3,3,0.12207458985489093,0.9471240352049911,False,,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
hm_fourier_sin_3,3,0.12207458985489093,0.9471240352049911,False,,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
ta_fourier_sin_3,3,0.12207458985489093,0.9471240352049911,False,,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
ws_fourier_sin_3,3,0.12207458985489093,0.9471240352049911,False,,5903,A,1,난방상승기 (10-1월),5903,Branch_A_Season_1
HDD_18,11,65.27003641408697,2.8672263919811414e-135,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
HDD_20,11,63.881166319883114,1.8316452001419397e-132,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta,11,60.11934434704372,7.962669157061884e-125,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_chi,11,59.10449162603235,9.367646220647003e-123,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
wind_chill,11,59.0127475403498,1.4421878567847606e-122,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
si,11,56.964123957124876,2.2513815846093734e-118,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
hour,11,56.42772744400356,2.8397446538365372e-117,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
DCI,11,55.637167550714835,1.1964118950697263e-115,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
si_lag_24h_mean,8,72.83663976391703,7.635129640548347e-113,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
si_lag_6h_mean,6,94.81221547526623,3.663619945906057e-112,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
hour_squared,11,53.876008300729666,5.0852698280949405e-112,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_chi_lag_21h_mean,3,183.5127682680864,6.51103049198794e-112,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
wind_chill_lag_21h_mean,3,179.74644789712926,9.662510791502315e-110,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
si_lag_21h_mean,6,90.60289685721935,2.3939453890503117e-107,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_lag_21h_mean,3,170.90243357748068,1.2701322719294475e-104,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
si_lag_3h_mean,5,104.38193642722257,3.356223655302097e-104,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_diff_6h,11,49.86638117843003,1.0344449930932381e-103,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_chi_lag_18h_mean,11,46.37963287271204,1.963765572969102e-96,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_lag_18h_mean,11,45.59856156567927,8.517225582061981e-95,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
wind_chill_lag_18h_mean,11,44.51854110623789,1.578299168139663e-92,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
si_lag_9h_mean,12,41.09741914849854,2.2546027082479665e-92,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_chi_lag_15h_mean,11,43.69610212383214,8.478861998356959e-91,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
si_lag_12h_mean,11,43.558794969013995,1.6498768637470685e-90,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_lag_15h_mean,11,43.53775483012387,1.8270915379998994e-90,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_lag_1h,11,43.39806263824787,3.5973707904630453e-90,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
si_lag_18h_mean,11,43.08662752232844,1.6301277036466463e-89,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
wind_chill_lag_15h_mean,11,41.56048738592937,2.7137944752564783e-86,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
si_lag_15h_mean,11,41.00815652759966,3.9966527332359244e-85,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_chi_lag_12h_mean,12,36.81983846414473,1.5048613438026758e-82,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_lag_12h_mean,12,36.27350496590596,2.7432068015437557e-81,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_diff_12h,12,33.7471647050244,1.9290872582260936e-75,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
day_of_year,3,116.98994606594565,8.361052138399605e-73,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
wind_chill_fourier_cos_2,3,115.6415981798018,5.393185055469394e-72,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
hm_fourier_cos_2,3,115.6415981798018,5.393185055469394e-72,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ws_fourier_cos_2,3,115.6415981798018,5.393185055469394e-72,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_fourier_cos_2,3,115.6415981798018,5.393185055469394e-72,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
wind_chill_lag_12h_mean,12,31.728278843630545,9.498101785952386e-71,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
day_of_year_cos,3,112.12720162467254,7.001631162618248e-70,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
wind_chill_lag_9h_mean,3,108.22982939393836,1.5642166322546584e-67,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_chi_lag_6h_mean,3,104.66630965994709,2.2242792827317607e-65,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
wind_chill_lag_6h_mean,3,104.54739890309934,2.6248939815305718e-65,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_lag_2h,9,37.66334694256139,6.538624012601858e-65,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_chi_lag_9h_mean,3,103.7308186087594,8.187662226990599e-65,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_lag_24h_mean,11,31.068890556042785,6.599353713740043e-64,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
wind_chill_lag_24h_mean,11,29.433932176515285,2.2037798891380312e-60,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_lag_3h_mean,6,49.802020530644924,1.9360169611071627e-59,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_chi_lag_3h_mean,6,49.419128770618286,5.583687597355208e-59,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_chi_lag_24h_mean,11,28.688840650855653,8.949564255093834e-59,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_lag_3h,8,37.46681498403932,5.993062670031807e-58,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
month,3,90.74801295354082,6.33819718713305e-57,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
month_cos,3,90.74801295354082,6.33819718713305e-57,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
wind_temp_interaction,11,27.687290677753687,1.308485387504351e-56,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
hm_lag_18h_mean,11,27.6708854345018,1.4198919139257114e-56,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_lag_9h_mean,3,90.14152424449068,1.4861134013514065e-56,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
hm_lag_15h_mean,11,27.524063599244723,2.9504087175241e-56,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_lag_6h_mean,3,89.62364594318575,3.0773542913578085e-56,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
hm_lag_21h_mean,11,26.253813725927852,1.6611219814512173e-53,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
wind_chill_lag_3h_mean,6,44.65683812055403,3.0451779662348543e-53,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
hour_sin,11,25.592852735539786,4.462960678855488e-52,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
hour_cos,11,25.592852735539786,4.462960678855488e-52,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
hm_lag_12h_mean,12,23.49372845547977,1.8940145505529112e-51,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_squared,11,22.910551730900757,3.0130183278310165e-46,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
hm_ta_interaction,3,73.06227962890134,4.478780013510486e-46,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_humidity_interaction,3,73.06227962890134,4.478780013510486e-46,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
hm_lag_24h_mean,11,21.958844914273048,3.544122425815382e-44,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
hm,11,20.782834215293033,1.288074711715653e-41,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
hm_lag_9h_mean,11,18.258892473507622,4.069409660571579e-36,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ws_lag_9h_mean,11,18.003665273653322,1.4648047653339783e-35,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ws_lag_21h_mean,11,17.069051891882488,1.5939979781082612e-33,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ws_lag_6h_mean,11,16.91122897634964,3.518491652580313e-33,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ws_lag_15h_mean,11,16.87296438141767,4.263093697553882e-33,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
hm_fourier_sin_2,2,75.69625243381081,4.960773399831003e-33,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
wind_chill_fourier_sin_2,2,75.69625243381081,4.960773399831003e-33,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ws_fourier_sin_2,2,75.69625243381081,4.960773399831003e-33,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_fourier_sin_2,2,75.69625243381081,4.960773399831003e-33,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ws_lag_12h_mean,11,16.563665222201422,2.0116266364547234e-32,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ws_lag_18h_mean,12,15.15500958999469,9.646150556197946e-32,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
hm_lag_6h_mean,12,14.346679579382315,7.821845722684559e-30,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
day_of_year_sin,2,64.1896956174288,3.420561309566699e-28,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_cubed,8,18.526597315414165,1.4807807705867444e-27,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ws,11,13.841320924496639,1.683032175109984e-26,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ws_lag_3h_mean,12,12.539582805475337,1.4175680597773014e-25,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
hm_lag_3h_mean,7,18.202836421406708,5.1600368558775856e-24,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ws_lag_24h_mean,11,10.961156145461553,2.860240372057405e-20,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_diff_24h,11,6.732877344074058,2.627192830179724e-11,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
month_day_interaction,2,23.943422496932513,4.5650640331595395e-11,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
dayofweek_cos,11,6.4811734508591705,8.700836261324405e-11,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
wd_lag_3h_mean,1,30.990119509819525,2.752598922828655e-08,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
daily_temp_range,11,3.7363561497048665,2.462848635571059e-05,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
wind_chill_fourier_cos_1,2,9.072606445259169,0.00011699708332230494,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ws_fourier_cos_1,2,9.072606445259169,0.00011699708332230494,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
hm_fourier_cos_1,2,9.072606445259169,0.00011699708332230494,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_fourier_cos_1,2,9.072606445259169,0.00011699708332230494,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_fourier_sin_3,2,9.033607607618936,0.00012162991871042494,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
wind_chill_fourier_sin_3,2,9.033607607618936,0.00012162991871042494,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
hm_fourier_sin_3,2,9.033607607618936,0.00012162991871042494,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ws_fourier_sin_3,2,9.033607607618936,0.00012162991871042494,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ws_fourier_sin_1,2,8.935943551689617,0.000134053272867644,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
wind_chill_fourier_sin_1,2,8.935943551689617,0.000134053272867644,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
hm_fourier_sin_1,2,8.935943551689617,0.000134053272867644,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_fourier_sin_1,2,8.935943551689617,0.000134053272867644,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
rn_day,6,4.410502635031369,0.00018803374808916705,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
wd,6,4.396874579646449,0.00019472059154384785,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
wd_lag_6h_mean,10,3.3220943959550024,0.0002597506181029389,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ws_fourier_cos_3,2,8.160084364683126,0.0002903243948927077,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
hm_fourier_cos_3,2,8.160084364683126,0.0002903243948927077,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
wind_chill_fourier_cos_3,2,8.160084364683126,0.0002903243948927077,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
ta_fourier_cos_3,2,8.160084364683126,0.0002903243948927077,True,***,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
wd_lag_12h_mean,3,4.980554453754092,0.0018887187105029058,True,**,4272,A,2,난방하강기 (2-4월),4272,Branch_A_Season_2
