feature,best_lag,f_statistic,p_value,is_significant,significance_level,data_points,branch_id,data_length
rn_hr1_lag_15h_mean,2,1.814457313998196,0.16295695727181345,False,,17504,Q,17519
hm_fourier_sin_3,2,1.616058447675005,0.1987098951044388,False,,17519,Q,17519
ta_fourier_sin_3,2,1.616058447675005,0.1987098951044388,False,,17519,Q,17519
wind_chill_fourier_sin_3,2,1.616058447675005,0.1987098951044388,False,,17519,Q,17519
ws_fourier_sin_3,2,1.616058447675005,0.1987098951044388,False,,17519,Q,17519
ta_fourier_cos_3,2,1.6160584476586877,0.19870989510772308,False,,17519,Q,17519
wind_chill_fourier_cos_3,2,1.6160584476586877,0.19870989510772308,False,,17519,Q,17519
ws_fourier_cos_3,2,1.6160584476586877,0.19870989510772308,False,,17519,Q,17519
hm_fourier_cos_3,2,1.6160584476586877,0.19870989510772308,False,,17519,Q,17519
rn_hr1_lag_21h_mean,2,1.5075209007272277,0.22148708795119385,False,,17498,Q,17519
rn_hr1,2,1.2704524572184803,0.2807304569466223,False,,17519,Q,17519
ta_fourier_cos_1,2,1.182736613837031,0.3064634621618339,False,,17519,Q,17519
wind_chill_fourier_cos_1,2,1.182736613837031,0.3064634621618339,False,,17519,Q,17519
ws_fourier_cos_1,2,1.182736613837031,0.3064634621618339,False,,17519,Q,17519
hm_fourier_cos_1,2,1.182736613837031,0.3064634621618339,False,,17519,Q,17519
ta_fourier_sin_1,2,1.1827366138134636,0.3064634621692829,False,,17519,Q,17519
wind_chill_fourier_sin_1,2,1.1827366138134636,0.3064634621692829,False,,17519,Q,17519
ws_fourier_sin_1,2,1.1827366138134636,0.3064634621692829,False,,17519,Q,17519
hm_fourier_sin_1,2,1.1827366138134636,0.3064634621692829,False,,17519,Q,17519
month_day_interaction,2,1.098099743480746,0.33352718847349816,False,,17519,Q,17519
rn_hr1_lag_12h_mean,2,0.8470504922093463,0.4286950314831557,False,,17507,Q,17519
rn_hr1_lag_18h_mean,3,0.6426365526037524,0.5875141021345311,False,,17501,Q,17519
hour,9,354.9108588360724,0.0,True,***,17519,R,17519
DCI,5,321.0363566851057,0.0,True,***,17519,R,17519
ta_chi,5,320.19595983859364,0.0,True,***,17519,R,17519
HDD_20,2,1053.5271951739333,0.0,True,***,17519,R,17519
HDD_18,2,1112.3360483282538,0.0,True,***,17519,R,17519
hour_squared,9,318.2602685168071,0.0,True,***,17519,R,17519
ta,6,267.62566914247765,0.0,True,***,17519,R,17519
wind_chill,6,245.10543163203425,5.373077390787133e-302,True,***,17519,R,17519
ta_lag_24h_mean,6,244.94658322211293,8.650760210014122e-302,True,***,17495,R,17519
ta_chi_lag_24h_mean,6,240.50224863824215,1.851070332575401e-296,True,***,17495,R,17519
ta_humidity_interaction,12,122.54547636016667,3.007790332936357e-295,True,***,17519,R,17519
hm_ta_interaction,12,122.54547636016667,3.007790332936357e-295,True,***,17519,R,17519
ta_chi_lag_12h_mean,12,119.42698941944646,8.656996092653251e-288,True,***,17507,R,17519
ta_lag_12h_mean,12,118.15230753914823,9.700733309581161e-285,True,***,17507,R,17519
ta_lag_18h_mean,12,117.35918946620694,7.746084836008406e-283,True,***,17501,R,17519
ta_chi_lag_18h_mean,12,117.07268933309562,3.759095339735117e-282,True,***,17501,R,17519
ta_lag_21h_mean,6,227.2025440132213,1.8202407412165457e-280,True,***,17498,R,17519
wind_chill_lag_24h_mean,6,226.51248205241905,1.24041711651381e-279,True,***,17495,R,17519
ta_chi_lag_21h_mean,6,224.60745532939774,2.4471426014718697e-277,True,***,17498,R,17519
wind_chill_lag_18h_mean,12,112.93248861537072,3.1700112750022226e-272,True,***,17501,R,17519
wind_chill_lag_12h_mean,12,112.85547626980173,4.813132529153249e-272,True,***,17507,R,17519
wind_chill_lag_21h_mean,5,259.8460906979275,8.257333346602102e-269,True,***,17498,R,17519
si_lag_12h_mean,12,101.38543934867101,2.022572852200524e-244,True,***,17507,R,17519
ta_chi_lag_15h_mean,12,100.19463638713327,1.532433234709649e-241,True,***,17504,R,17519
ta_lag_15h_mean,12,98.57330007368334,1.2796155890806286e-237,True,***,17504,R,17519
ta_lag_1h,6,188.92918044848986,4.412403634942098e-234,True,***,17518,R,17519
wind_chill_lag_15h_mean,12,94.42185828248131,1.461312866590081e-227,True,***,17504,R,17519
si_lag_9h_mean,12,91.9574587627217,1.3924651380625247e-221,True,***,17510,R,17519
day_of_year_sin,12,89.5929735408347,7.709473929828363e-216,True,***,17519,R,17519
ta_diff_6h,12,86.70514686417333,8.276262299390127e-209,True,***,17513,R,17519
ta_lag_9h_mean,6,163.07980961986743,1.945463377707813e-202,True,***,17510,R,17519
ta_lag_6h_mean,12,83.817137082821,9.073114423458254e-202,True,***,17513,R,17519
ta_chi_lag_9h_mean,6,161.3189153727206,2.840708645629932e-200,True,***,17510,R,17519
ta_chi_lag_3h_mean,4,238.06533493563103,2.0124907167566157e-199,True,***,17516,R,17519
ta_chi_lag_6h_mean,12,82.58377472172324,9.279834155187127e-199,True,***,17513,R,17519
wind_chill_lag_3h_mean,5,187.36281993371927,4.8008180386538364e-195,True,***,17516,R,17519
ta_lag_3h_mean,5,184.02667665119273,1.2879637353079686e-191,True,***,17516,R,17519
si_lag_6h_mean,12,77.50177865545658,2.452969170199601e-186,True,***,17513,R,17519
ta_lag_2h,6,148.33339903800706,2.805034293087294e-184,True,***,17517,R,17519
wind_chill_lag_9h_mean,6,146.50042178232744,5.1607008016215455e-182,True,***,17510,R,17519
wind_chill_lag_6h_mean,3,282.4415559415882,4.752367148081932e-179,True,***,17513,R,17519
si_lag_21h_mean,12,74.27704649215511,1.962342222992836e-178,True,***,17498,R,17519
si,12,72.93184834724408,3.857905549991935e-175,True,***,17519,R,17519
si_lag_24h_mean,12,70.7522655063065,8.748377122082544e-170,True,***,17495,R,17519
ta_lag_3h,6,136.39645124816053,1.6122818622288455e-169,True,***,17516,R,17519
si_lag_18h_mean,12,66.31844746365458,6.926904417556401e-159,True,***,17501,R,17519
day_of_year_cos,11,71.43873370308488,9.090230427928583e-158,True,***,17519,R,17519
si_lag_15h_mean,12,65.02113012491863,1.0803308757824822e-155,True,***,17504,R,17519
hm_fourier_cos_2,3,240.8114525982723,3.9664404804720714e-153,True,***,17519,R,17519
ta_fourier_cos_2,3,240.8114525982723,3.9664404804720714e-153,True,***,17519,R,17519
ws_fourier_cos_2,3,240.8114525982723,3.9664404804720714e-153,True,***,17519,R,17519
wind_chill_fourier_cos_2,3,240.8114525982723,3.9664404804720714e-153,True,***,17519,R,17519
wind_chill_fourier_sin_2,3,240.81145259824706,3.9664404806163696e-153,True,***,17519,R,17519
ta_fourier_sin_2,3,240.81145259824706,3.9664404806163696e-153,True,***,17519,R,17519
ws_fourier_sin_2,3,240.81145259824706,3.9664404806163696e-153,True,***,17519,R,17519
hm_fourier_sin_2,3,240.81145259824706,3.9664404806163696e-153,True,***,17519,R,17519
si_lag_3h_mean,12,56.63208785697794,5.3421557232554265e-135,True,***,17516,R,17519
hm_lag_12h_mean,12,53.41720760664193,4.778796771761975e-127,True,***,17507,R,17519
hm_lag_18h_mean,12,53.34781850144896,7.1093339834543235e-127,True,***,17501,R,17519
dayofweek_cos,12,52.057157734782066,1.1066119562148187e-123,True,***,17519,R,17519
hm_lag_15h_mean,12,48.625348829540734,3.5223610741735467e-115,True,***,17504,R,17519
ta_squared,6,87.18674443214658,3.824294930954774e-108,True,***,17519,R,17519
hm_lag_24h_mean,12,41.331958059512566,4.3834019900780643e-97,True,***,17495,R,17519
ta_cubed,12,39.80183673535156,2.7519257389795917e-93,True,***,17519,R,17519
hm_lag_21h_mean,12,39.69036169242017,5.224729125709289e-93,True,***,17498,R,17519
hm,12,38.254058939041485,1.9233101424045443e-89,True,***,17519,R,17519
hm_lag_6h_mean,6,66.26729399354994,8.105541503022058e-82,True,***,17513,R,17519
month_cos,3,103.54710719997354,1.9149436589490594e-66,True,***,17519,R,17519
wind_temp_interaction,9,35.41648911317856,1.079244723192195e-62,True,***,17519,R,17519
hm_lag_3h_mean,1,276.14970541161927,1.5344115301532863e-61,True,***,17516,R,17519
ws_lag_12h_mean,12,24.503171800168932,2.6237730180885255e-55,True,***,17507,R,17519
ws_lag_3h_mean,12,23.820157478444106,1.286632144121615e-53,True,***,17516,R,17519
ws_lag_6h_mean,12,21.60919108791693,3.763766452464743e-48,True,***,17513,R,17519
hm_lag_9h_mean,12,20.02721381287773,3.009095372516582e-44,True,***,17510,R,17519
ws_lag_15h_mean,12,19.43858563796614,8.482180772962748e-43,True,***,17504,R,17519
ws_lag_9h_mean,12,19.351553587187155,1.3889192494593648e-42,True,***,17510,R,17519
ws_lag_24h_mean,12,19.31067115557634,1.752175734879734e-42,True,***,17495,R,17519
ws_lag_21h_mean,5,41.26363170258766,2.2712275196276413e-42,True,***,17498,R,17519
ws_lag_18h_mean,7,25.402500645083638,8.605192420833069e-35,True,***,17501,R,17519
wd_lag_24h_mean,1,144.3273994427747,4.0680347639419246e-33,True,***,17495,R,17519
ws,4,36.05205727161956,4.7237113790300074e-30,True,***,17519,R,17519
month_sin,3,46.307991606581695,8.449198797306854e-30,True,***,17519,R,17519
wd_lag_12h_mean,12,13.459408801914497,3.5801621432914523e-28,True,***,17507,R,17519
rn_day,10,15.071652201613697,3.5465009839585756e-27,True,***,17519,R,17519
wd_lag_15h_mean,11,13.41966150672201,6.010429760933426e-26,True,***,17504,R,17519
wd,4,30.89033659058951,1.1430394654538338e-25,True,***,17519,R,17519
ta_diff_12h,11,13.189279536827073,1.9567095021357411e-25,True,***,17507,R,17519
wd_lag_18h_mean,11,13.106496763863154,2.989855750807691e-25,True,***,17501,R,17519
wd_lag_3h_mean,1,101.81453309547177,7.085976400747621e-24,True,***,17516,R,17519
wd_lag_21h_mean,5,23.04577315219534,3.843274560261004e-23,True,***,17498,R,17519
dayofweek,11,8.64622890640051,1.8369086509461704e-15,True,***,17519,R,17519
wd_lag_6h_mean,12,7.760225127917945,1.350939755378279e-14,True,***,17513,R,17519
wd_lag_9h_mean,12,7.759139914544486,1.3588171117698844e-14,True,***,17510,R,17519
month,2,22.889482871467767,1.1808497091200605e-10,True,***,17519,R,17519
day_of_year,3,15.993911594296327,2.217349927470651e-10,True,***,17519,R,17519
dayofweek_sin,10,4.635245700269918,1.2645277410573408e-06,True,***,17519,R,17519
hour_cos,1,17.67880575668755,2.628228742779113e-05,True,***,17519,R,17519
ta_diff_24h,2,8.129973970670823,0.00029569064198918673,True,***,17495,R,17519
hour_sin,2,6.710406044522659,0.0012213041648119034,True,**,17519,R,17519
month_day_interaction,2,4.832110083933501,0.007980316205548935,True,**,17519,R,17519
rn_hr1_lag_18h_mean,1,3.7889517985158214,0.051607930854895685,False,,17501,R,17519
rn_hr1_lag_15h_mean,1,3.4095148288440402,0.06483837610157045,False,,17504,R,17519
daily_temp_range,12,1.5495215980013533,0.09892327552805254,False,,17519,R,17519
rn_hr1_lag_9h_mean,3,1.9057085850050997,0.12625584583831265,False,,17510,R,17519
rn_hr1_lag_24h_mean,7,1.5987756471818881,0.1305662326759831,False,,17495,R,17519
rn_hr1_lag_12h_mean,2,1.760783446797669,0.17194058339567997,False,,17507,R,17519
rn_hr1_lag_21h_mean,10,1.1691224975174057,0.3063399473754097,False,,17498,R,17519
daily_temp_range_diff,1,0.9839853873761415,0.32123057630889706,False,,17496,R,17519
rn_hr1,1,0.6083391216446472,0.43542438577866327,False,,17519,R,17519
rn_hr1_lag_6h_mean,4,0.906146466787445,0.4592141634907062,False,,17513,R,17519
wind_chill_fourier_sin_3,1,0.28704509187257127,0.5921271602351716,False,,17519,R,17519
ws_fourier_sin_3,1,0.28704509187257127,0.5921271602351716,False,,17519,R,17519
ta_fourier_sin_3,1,0.28704509187257127,0.5921271602351716,False,,17519,R,17519
hm_fourier_sin_3,1,0.28704509187257127,0.5921271602351716,False,,17519,R,17519
ta_fourier_cos_1,1,0.22033695384205268,0.6387891394393311,False,,17519,R,17519
wind_chill_fourier_cos_1,1,0.22033695384205268,0.6387891394393311,False,,17519,R,17519
hm_fourier_cos_1,1,0.22033695384205268,0.6387891394393311,False,,17519,R,17519
ws_fourier_cos_1,1,0.22033695384205268,0.6387891394393311,False,,17519,R,17519
ws_fourier_sin_1,1,0.15667770137916598,0.6922387015462679,False,,17519,R,17519
ta_fourier_sin_1,1,0.15667770137916598,0.6922387015462679,False,,17519,R,17519
hm_fourier_sin_1,1,0.15667770137916598,0.6922387015462679,False,,17519,R,17519
wind_chill_fourier_sin_1,1,0.15667770137916598,0.6922387015462679,False,,17519,R,17519
ta_fourier_cos_3,2,0.2772752175342784,0.7578492229782479,False,,17519,R,17519
hm_fourier_cos_3,2,0.2772752175342784,0.7578492229782479,False,,17519,R,17519
wind_chill_fourier_cos_3,2,0.2772752175342784,0.7578492229782479,False,,17519,R,17519
ws_fourier_cos_3,2,0.2772752175342784,0.7578492229782479,False,,17519,R,17519
rn_hr1_lag_3h_mean,1,0.08539797903501721,0.7701147526386156,False,,17516,R,17519
si_lag_9h_mean,5,231.96371216721573,1.3380117016193778e-240,True,***,17510,S,17519
si_lag_12h_mean,5,226.99116920320253,1.5172529290123375e-235,True,***,17507,S,17519
hour_squared,9,127.94419851588961,2.2035184742848098e-234,True,***,17519,S,17519
hour,9,126.7042287481867,4.013778503597031e-232,True,***,17519,S,17519
si_lag_6h_mean,8,121.0101406724651,4.030951827953079e-198,True,***,17513,S,17519
si_lag_3h_mean,12,75.56905177884263,1.3233961594089602e-181,True,***,17516,S,17519
ta_lag_12h_mean,5,164.27706088122642,2.9388493485771903e-171,True,***,17507,S,17519
ta_lag_9h_mean,5,162.69404275634477,1.2691441625779408e-169,True,***,17510,S,17519
si_lag_24h_mean,12,68.85169022452118,4.086651785973005e-165,True,***,17495,S,17519
si_lag_21h_mean,12,66.43290434049719,3.626566113579591e-159,True,***,17498,S,17519
si,12,66.30832713287901,7.273156267343148e-159,True,***,17519,S,17519
HDD_18,5,151.9459565316962,1.685583044037085e-158,True,***,17519,S,17519
ta_diff_6h,12,66.02919128173642,3.5479302505108117e-158,True,***,17513,S,17519
ta_lag_6h_mean,7,107.49519777304718,7.860459152198156e-155,True,***,17513,S,17519
ta_chi_lag_12h_mean,5,146.16744199258866,1.6689128813099885e-152,True,***,17507,S,17519
day_of_year_sin,12,61.49169292082387,5.357044017333789e-147,True,***,17519,S,17519
HDD_20,5,139.26171388107974,2.4785298374046843e-145,True,***,17519,S,17519
ta_chi_lag_9h_mean,5,137.8806126034094,6.789047762165546e-144,True,***,17510,S,17519
si_lag_15h_mean,6,110.73963307998682,1.2740670801040944e-137,True,***,17504,S,17519
ta_lag_24h_mean,12,56.24223278301195,4.9480983844791e-134,True,***,17495,S,17519
ta_chi_lag_6h_mean,7,92.82644408574049,1.5150460975918408e-133,True,***,17513,S,17519
ta_lag_21h_mean,12,55.124567500943165,2.8653161082015146e-131,True,***,17498,S,17519
wind_chill_lag_12h_mean,5,125.6008390022418,4.194084288209253e-131,True,***,17507,S,17519
ta_cubed,12,54.18547435085544,5.982490522158188e-129,True,***,17519,S,17519
wind_chill_lag_9h_mean,6,103.52869130873314,1.2884445079924357e-128,True,***,17510,S,17519
si_lag_18h_mean,7,88.74213643499002,1.3353729130646221e-127,True,***,17501,S,17519
ta_lag_18h_mean,12,53.48353059928011,3.2810979063783706e-127,True,***,17501,S,17519
hm_ta_interaction,12,52.701928761289246,2.8047897066219206e-125,True,***,17519,S,17519
ta_humidity_interaction,12,52.701928761289246,2.8047897066219206e-125,True,***,17519,S,17519
ta_lag_3h_mean,11,53.65880647462762,1.924268438003531e-117,True,***,17516,S,17519
ta_chi_lag_24h_mean,12,48.22902680457303,3.3896845232413045e-114,True,***,17495,S,17519
ta_lag_3h,12,48.192190687215216,4.160608782106865e-114,True,***,17516,S,17519
wind_chill_lag_6h_mean,7,78.32312246054342,2.080806198325584e-112,True,***,17513,S,17519
ta_squared,12,45.52633323637135,1.6969959368061788e-107,True,***,17519,S,17519
ta_lag_15h_mean,6,82.53270846054838,2.6909659357582325e-102,True,***,17504,S,17519
hm_lag_9h_mean,6,82.26183347781308,5.886609461607466e-102,True,***,17510,S,17519
DCI,12,43.177251962637904,1.1449603888046278e-101,True,***,17519,S,17519
ta_lag_2h,12,43.09021321933921,1.883684407682553e-101,True,***,17517,S,17519
hm_lag_12h_mean,3,156.6848266712695,3.2296423726793095e-100,True,***,17507,S,17519
ta_chi_lag_21h_mean,11,46.06756982205907,3.7918063181815767e-100,True,***,17498,S,17519
ta_chi_lag_3h_mean,11,45.78354580084068,1.6787759172036532e-99,True,***,17516,S,17519
ta_lag_1h,12,42.25409948493645,2.2411121708248537e-99,True,***,17518,S,17519
ta_chi_lag_18h_mean,12,42.2066682886366,2.9488308563654923e-99,True,***,17501,S,17519
hm_lag_6h_mean,8,60.97983526462991,7.433304702237625e-99,True,***,17513,S,17519
ta,12,40.48646182229766,5.487677171490268e-95,True,***,17519,S,17519
hm_lag_3h_mean,12,38.85586249645761,6.157547316619819e-91,True,***,17516,S,17519
ta_chi_lag_15h_mean,4,106.029573227144,2.0934573562520244e-89,True,***,17504,S,17519
ta_chi,12,38.21929184914146,2.346454045116601e-89,True,***,17519,S,17519
wind_chill_lag_3h_mean,12,37.650364584348964,6.079752059845914e-88,True,***,17516,S,17519
wind_chill_lag_24h_mean,12,37.51742733991288,1.304734745189596e-87,True,***,17495,S,17519
wind_temp_interaction,12,37.11015629274429,1.3355853752603834e-86,True,***,17519,S,17519
wind_chill_lag_21h_mean,11,38.13606831773949,4.749677806260246e-82,True,***,17498,S,17519
wind_chill_lag_15h_mean,6,63.940272827571874,6.992543852702417e-79,True,***,17504,S,17519
hm_lag_24h_mean,12,32.71683717023441,1.0991099315665533e-75,True,***,17495,S,17519
wind_chill,12,32.679592747544476,1.3562560306757357e-75,True,***,17519,S,17519
wind_chill_lag_18h_mean,12,31.0139106436264,1.862596220752132e-71,True,***,17501,S,17519
hm_lag_18h_mean,12,30.458938269915524,4.4479018018289355e-70,True,***,17501,S,17519
hm_lag_21h_mean,12,27.996521477270527,5.754879435701457e-64,True,***,17498,S,17519
ws_lag_3h_mean,11,29.20981995236816,1.1148333132429168e-61,True,***,17516,S,17519
ws_lag_9h_mean,5,54.816228597605914,1.051462076128342e-56,True,***,17510,S,17519
hm_lag_15h_mean,5,53.45489772842535,2.893693472019619e-55,True,***,17504,S,17519
ws_lag_24h_mean,12,23.625181994819155,3.912792480896521e-53,True,***,17495,S,17519
ws_lag_21h_mean,12,22.05862820292383,2.9229608069360134e-49,True,***,17498,S,17519
day_of_year_cos,1,218.2616848602862,4.27678813375618e-49,True,***,17519,S,17519
ta_fourier_cos_2,1,217.8936941908442,5.133361275585985e-49,True,***,17519,S,17519
ws_fourier_cos_2,1,217.8936941908442,5.133361275585985e-49,True,***,17519,S,17519
hm_fourier_cos_2,1,217.8936941908442,5.133361275585985e-49,True,***,17519,S,17519
wind_chill_fourier_cos_2,1,217.8936941908442,5.133361275585985e-49,True,***,17519,S,17519
ws_lag_6h_mean,8,30.569919607238987,5.486817902591423e-48,True,***,17513,S,17519
hm,12,21.179555831516026,4.3270267985133603e-47,True,***,17519,S,17519
ws,12,20.007958067031065,3.3552316301064553e-44,True,***,17519,S,17519
hour_sin,11,20.84726093480321,1.1702023534609651e-42,True,***,17519,S,17519
hour_cos,11,20.847260934802765,1.1702023534631602e-42,True,***,17519,S,17519
month_cos,1,186.7468837259732,2.6878365697091604e-42,True,***,17519,S,17519
ws_lag_12h_mean,3,58.13155458736709,2.1938139608753126e-37,True,***,17507,S,17519
ws_lag_18h_mean,12,16.822683660155715,2.2599617855428432e-36,True,***,17501,S,17519
hm_fourier_sin_2,2,78.25518051619254,1.4627800581106291e-34,True,***,17519,S,17519
ws_fourier_sin_2,2,78.25518051619254,1.4627800581106291e-34,True,***,17519,S,17519
wind_chill_fourier_sin_2,2,78.25518051619254,1.4627800581106291e-34,True,***,17519,S,17519
ta_fourier_sin_2,2,78.25518051619254,1.4627800581106291e-34,True,***,17519,S,17519
ta_diff_12h,11,17.20265316359496,2.012596192671504e-34,True,***,17507,S,17519
dayofweek_cos,11,12.445451314556664,8.771743814114096e-24,True,***,17519,S,17519
rn_day,8,12.301576109837132,1.0173968669256141e-17,True,***,17519,S,17519
ws_lag_15h_mean,5,13.31020292622693,5.657860269338889e-13,True,***,17504,S,17519
wd_lag_12h_mean,12,6.284404398820429,3.263739315095675e-11,True,***,17507,S,17519
wd_lag_9h_mean,11,6.451880281577182,8.436588993497383e-11,True,***,17510,S,17519
ws_fourier_sin_1,1,42.152325370843165,8.67018084237349e-11,True,***,17519,S,17519
wind_chill_fourier_sin_1,1,42.152325370843165,8.67018084237349e-11,True,***,17519,S,17519
hm_fourier_sin_1,1,42.152325370843165,8.67018084237349e-11,True,***,17519,S,17519
ta_fourier_sin_1,1,42.152325370843165,8.67018084237349e-11,True,***,17519,S,17519
wd_lag_24h_mean,12,5.003461073514786,2.2997282664094095e-08,True,***,17495,S,17519
hm_fourier_cos_1,2,15.851041652306138,1.3249627242388224e-07,True,***,17519,S,17519
wind_chill_fourier_cos_1,2,15.851041652306138,1.3249627242388224e-07,True,***,17519,S,17519
ws_fourier_cos_1,2,15.851041652306138,1.3249627242388224e-07,True,***,17519,S,17519
ta_fourier_cos_1,2,15.851041652306138,1.3249627242388224e-07,True,***,17519,S,17519
